Country	Record	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	
Romania	CBA_MtCO2perCap	6.248188e+00	6.196847e+00	6.287021e+00	6.670304e+00	6.488610e+00	6.902080e+00	7.369228e+00	7.575328e+00	8.066126e+00	8.055577e+00	7.681929e+00	7.950923e+00	7.846513e+00	7.845851e+00	7.589838e+00	7.746658e+00	7.783661e+00	7.951460e+00	7.858446e+00	7.527393e+00	6.318622e+00	5.427112e+00	4.521136e+00	4.564546e+00	4.561684e+00	4.900996e+00	5.047897e+00	4.616616e+00	4.285957e+00	3.657390e+00	3.880624e+00	4.286479e+00	4.444485e+00	4.836985e+00	4.983927e+00	5.122241e+00	5.551340e+00	5.880747e+00	5.958282e+00	4.879331e+00	4.829658e+00	5.205486e+00	5.075783e+00	4.745587e+00	4.783169e+00	4.824488e+00	
Romania	Population	20250398	20461567	20657957	20835681	21029429	21293583	21551634	21756096	21951464	22090488	22242653	22415169	22515389	22588790	22655940	22755427	22859269	22949430	23057662	23161458	23201835	23001155	22794284	22763280	22730211	22684270	22619004	22553978	22507344	22472040	22442971	22131970	21730496	21574326	21451748	21319685	21193760	20882982	20537875	20367487	20246871	20147528	20058035	19983693	19908979	19832389	
Romania	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.497345e+03	5.276170e+03	5.026759e+03	4.772684e+03	5.205202e+03	5.452982e+03	4.884706e+03	4.187509e+03	3.485628e+03	3.637206e+03	3.494055e+03	2.620116e+03	2.571097e+03	2.587976e+03	2.543149e+03	2.239090e+03	1.799866e+03	1.387102e+03	1.045221e+03	8.817806e+02	6.207640e+02	5.019742e+02	5.093625e+02	4.895177e+02	4.796480e+02	5.230886e+02	4.109392e+02	3.973272e+02	4.565618e+02	
Romania	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.750435e+03	4.440076e+03	4.140703e+03	3.759506e+03	4.304673e+03	4.102278e+03	3.941298e+03	3.447713e+03	2.951922e+03	3.070720e+03	2.905334e+03	2.298111e+03	2.271481e+03	2.326286e+03	2.329951e+03	2.091647e+03	1.743085e+03	1.402767e+03	1.095358e+03	9.524075e+02	7.159244e+02	5.878051e+02	5.935845e+02	5.820632e+02	5.657961e+02	5.930751e+02	4.950919e+02	4.773501e+02	5.376733e+02	
Romania	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.841364e+01	4.080952e+01	4.210526e+01	3.899545e+01	2.899868e+01	2.512167e+01	2.636289e+01	3.007444e+01	3.766208e+01	3.718294e+01	3.583859e+01	4.197600e+01	3.618300e+01	3.743853e+01	4.071684e+01	4.617456e+01	5.986780e+01	7.621644e+01	9.969757e+01	1.235330e+02	1.715370e+02	2.081820e+02	1.674230e+02	1.679980e+02	1.853630e+02	1.716650e+02	1.915490e+02	1.994930e+02	1.779540e+02	
Russia	PBA_GgCO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.190176e+06	1.991358e+06	1.783910e+06	1.751583e+06	1.704989e+06	1.598095e+06	1.602088e+06	1.650281e+06	1.678389e+06	1.687189e+06	1.670066e+06	1.738853e+06	1.743571e+06	1.736082e+06	1.764650e+06	1.766346e+06	1.743343e+06	1.652898e+06	1.735583e+06	1.820098e+06	1.833976e+06	1.824579e+06	1.822210e+06	1.760895e+06	
Russia	CBA_GgCO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.569761e+05	1.913952e+06	1.628493e+06	1.377185e+06	1.344014e+06	1.246128e+06	1.171948e+06	1.026942e+06	1.019152e+06	1.077293e+06	1.130513e+06	1.120361e+06	1.177818e+06	1.174594e+06	1.202565e+06	1.251707e+06	1.261507e+06	1.309921e+06	1.186780e+06	1.282020e+06	1.361980e+06	1.382436e+06	1.381977e+06	1.371282e+06	1.352488e+06	
Russia	PBA_MtCO2perCap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.472991e+01	1.340801e+01	1.202614e+01	1.180505e+01	1.150775e+01	1.080412e+01	1.084906e+01	1.121005e+01	1.144903e+01	1.155798e+01	1.149344e+01	1.202125e+01	1.210250e+01	1.209657e+01	1.233594e+01	1.236893e+01	1.221321e+01	1.157610e+01	1.214974e+01	1.273144e+01	1.280695e+01	1.271422e+01	1.267011e+01	1.222022e+01	
Russia	CBA_MtCO2perCap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.438907e+00	1.287218e+01	1.096481e+01	9.284225e+00	9.058182e+00	8.410688e+00	7.923100e+00	6.954271e+00	6.922907e+00	7.348693e+00	7.744509e+00	7.710353e+00	8.142636e+00	8.153105e+00	8.379160e+00	8.750164e+00	8.833767e+00	9.176820e+00	8.311635e+00	8.974625e+00	9.526943e+00	9.653767e+00	9.630036e+00	9.534738e+00	9.385964e+00	
Russia	Population	130404000	131155000	131909000	132669000	133432000	134200000	135147000	136100000	137060000	138027000	139010000	139941000	140823000	141668000	142745000	143858000	144894000	145908000	146857000	147721000	148292000	148624000	148689000	148520000	148336000	148375726	148160042	147915307	147670692	147214392	146596557	145976083	145306046	144648257	144067054	143518523	143049528	142805088	142742350	142785342	142849449	142960868	143201676	143506911	143819569	144096812	
Russia	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.758242e+03	4.576951e+03	4.515348e+03	4.428434e+03	4.352571e+03	3.946625e+03	5.912789e+03	8.423841e+03	6.462600e+03	5.502846e+03	4.839228e+03	4.040574e+03	2.950120e+03	2.272308e+03	1.782599e+03	1.359031e+03	1.049675e+03	1.351909e+03	1.138147e+03	8.948324e+02	8.514004e+02	8.175260e+02	8.876662e+02	1.322778e+03	
Russia	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.847576e+03	4.158135e+03	3.742940e+03	3.485864e+03	3.398000e+03	3.181170e+03	2.894220e+03	3.790111e+03	5.202248e+03	4.148094e+03	3.687221e+03	3.246388e+03	2.736897e+03	1.987411e+03	1.574002e+03	1.264438e+03	9.706064e+02	7.887099e+02	9.706697e+02	8.407131e+02	6.696034e+02	6.417784e+02	6.192124e+02	6.680023e+02	1.015984e+03	
Russia	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.065000e+02	5.168140e+02	5.179630e+02	4.602910e+02	4.350840e+02	3.950770e+02	3.955310e+02	3.917200e+02	4.049270e+02	2.709530e+02	1.959060e+02	2.597080e+02	3.066030e+02	3.451100e+02	4.303480e+02	5.910170e+02	7.640170e+02	9.899310e+02	1.299710e+03	1.660840e+03	1.222640e+03	1.524920e+03	2.034010e+03	2.154070e+03	2.231830e+03	2.052810e+03	1.331210e+03	
Rwanda	PBA_GgCO2	2.520000e+02	2.560000e+02	2.790000e+02	2.830000e+02	2.970000e+02	3.270000e+02	3.150000e+02	3.380000e+02	3.470000e+02	3.610000e+02	3.860000e+02	4.510000e+02	4.580000e+02	4.670000e+02	5.420000e+02	5.890000e+02	6.190000e+02	7.840000e+02	7.510000e+02	7.940000e+02	6.100000e+02	6.670000e+02	6.430000e+02	5.900000e+02	5.560000e+02	6.420000e+02	6.710000e+02	8.330000e+02	8.140000e+02	8.800000e+02	8.220000e+02	8.780000e+02	8.950000e+02	9.440000e+02	9.440000e+02	9.410000e+02	9.600000e+02	1.042000e+03	1.091000e+03	1.071000e+03	1.162000e+03	1.208000e+03	1.246000e+03	1.280000e+03	1.323000e+03	1.352000e+03	
Rwanda	CBA_GgCO2	4.391274e+02	3.982317e+02	3.992520e+02	3.897877e+02	4.169059e+02	4.579379e+02	5.003216e+02	5.163403e+02	6.842546e+02	6.840779e+02	7.561075e+02	7.894258e+02	8.124862e+02	7.885421e+02	9.036343e+02	9.931002e+02	1.029274e+03	1.183794e+03	1.148912e+03	1.165652e+03	9.983752e+02	1.112651e+03	1.226928e+03	1.154059e+03	1.256409e+03	1.061079e+03	1.061420e+03	1.184543e+03	1.067585e+03	1.126989e+03	9.472749e+02	1.089811e+03	1.102342e+03	1.229306e+03	1.281608e+03	1.337216e+03	1.439189e+03	1.566663e+03	1.752028e+03	1.820782e+03	2.050436e+03	2.500955e+03	2.526140e+03	2.583040e+03	2.637321e+03	2.598612e+03	
Rwanda	PBA_MtCO2perCap	6.711863e-02	6.617817e-02	7.003527e-02	6.898509e-02	7.026532e-02	7.501435e-02	7.000436e-02	7.271835e-02	7.222584e-02	7.265587e-02	7.508579e-02	8.487162e-02	8.347868e-02	8.237420e-02	9.221520e-02	9.627383e-02	9.655891e-02	1.162792e-01	1.065539e-01	1.096822e-01	8.402505e-02	9.432371e-02	9.578538e-02	9.364547e-02	9.272869e-02	1.085788e-01	1.100417e-01	1.280333e-01	1.155069e-01	1.160163e-01	1.024698e-01	1.054134e-01	1.048129e-01	1.086748e-01	1.069209e-01	1.044600e-01	1.039969e-01	1.099031e-01	1.118938e-01	1.068372e-01	1.128849e-01	1.144326e-01	1.151853e-01	1.155433e-01	1.166508e-01	1.164547e-01	
Rwanda	CBA_MtCO2perCap	1.169588e-01	1.029463e-01	1.002212e-01	9.501603e-02	9.863308e-02	1.050517e-01	1.111895e-01	1.110870e-01	1.424232e-01	1.376794e-01	1.470801e-01	1.485584e-01	1.480901e-01	1.390911e-01	1.537432e-01	1.623252e-01	1.605583e-01	1.755748e-01	1.630107e-01	1.610217e-01	1.375222e-01	1.573454e-01	1.827710e-01	1.831736e-01	2.095417e-01	1.794560e-01	1.740693e-01	1.820661e-01	1.514907e-01	1.485785e-01	1.180865e-01	1.308435e-01	1.290946e-01	1.415196e-01	1.451596e-01	1.484438e-01	1.559076e-01	1.652409e-01	1.796894e-01	1.816315e-01	1.991939e-01	2.369130e-01	2.335267e-01	2.331664e-01	2.325363e-01	2.238317e-01	
Rwanda	Population	3754546	3868345	3983707	4102336	4226836	4359166	4499720	4648070	4804375	4968628	5140786	5313908	5486431	5669251	5877556	6117966	6410594	6742390	7048075	7239097	7259740	7071393	6712924	6300358	5995987	5912755	6097688	6506118	7047196	7585143	8021875	8329113	8539029	8686469	8828956	9008230	9231041	9481083	9750314	10024594	10293669	10556429	10817350	11078095	11341544	11609666	
Rwanda	PBA_GgCO2PerBnUSDGDP	1.145975e+03	1.148226e+03	1.132039e+03	9.733577e+02	9.628526e+02	5.718150e+02	4.939207e+02	4.526883e+02	3.831252e+02	3.254169e+02	3.076272e+02	3.205259e+02	3.254592e+02	3.156070e+02	3.414360e+02	3.433150e+02	3.182992e+02	3.633947e+02	3.135053e+02	3.301425e+02	2.391983e+02	3.489222e+02	3.169007e+02	2.992606e+02	7.377563e+02	4.963144e+02	4.854106e+02	4.498913e+02	4.091802e+02	4.841402e+02	4.737921e+02	5.242777e+02	5.335489e+02	5.113817e+02	4.518500e+02	3.645216e+02	3.086491e+02	2.759938e+02	2.274540e+02	2.017333e+02	2.039116e+02	1.885518e+02	1.725844e+02	1.701674e+02	1.672109e+02	1.669965e+02	
Rwanda	CBA_GgCO2PerBnUSDGDP	1.996941e+03	1.786172e+03	1.619961e+03	1.340646e+03	1.351579e+03	8.007821e+02	7.845054e+02	6.915421e+02	7.554904e+02	6.166496e+02	6.025887e+02	5.610453e+02	5.773604e+02	5.329110e+02	5.692497e+02	5.788559e+02	5.292683e+02	5.487044e+02	4.796137e+02	4.846741e+02	3.914912e+02	5.820521e+02	6.046878e+02	5.853633e+02	1.667129e+03	8.202941e+02	7.678461e+02	6.397548e+02	5.366517e+02	6.200238e+02	5.459992e+02	6.507556e+02	6.571548e+02	6.659368e+02	6.134476e+02	5.180066e+02	4.627129e+02	4.149607e+02	3.652666e+02	3.429620e+02	3.598171e+02	3.903639e+02	3.498976e+02	3.433977e+02	3.333250e+02	3.209755e+02	
Rwanda	GDP_MilUSD	2.199000e-01	2.229526e-01	2.464578e-01	2.907462e-01	3.084584e-01	5.718633e-01	6.377542e-01	7.466506e-01	9.057091e-01	1.109346e+00	1.254765e+00	1.407063e+00	1.407243e+00	1.479688e+00	1.587413e+00	1.715626e+00	1.944711e+00	2.157434e+00	2.395494e+00	2.405022e+00	2.550186e+00	1.911601e+00	2.029027e+00	1.971526e+00	7.536364e-01	1.293535e+00	1.382335e+00	1.851558e+00	1.989343e+00	1.817655e+00	1.734938e+00	1.674685e+00	1.677447e+00	1.845979e+00	2.089189e+00	2.581466e+00	3.110328e+00	3.775448e+00	4.796574e+00	5.308990e+00	5.698549e+00	6.406727e+00	7.219657e+00	7.522006e+00	7.912162e+00	8.095980e+00	
Samoa	PBA_GgCO2	2.800000e+01	2.800000e+01	2.500000e+01	2.700000e+01	2.900000e+01	3.100000e+01	3.000000e+01	3.700000e+01	6.900000e+01	6.000000e+01	5.300000e+01	1.620000e+02	8.500000e+01	1.030000e+02	1.380000e+02	1.270000e+02	9.000000e+01	1.040000e+02	1.040000e+02	9.300000e+01	9.600000e+01	1.010000e+02	1.030000e+02	1.010000e+02	9.100000e+01	9.700000e+01	1.120000e+02	1.080000e+02	1.150000e+02	1.110000e+02	1.290000e+02	1.330000e+02	1.160000e+02	1.180000e+02	1.140000e+02	1.140000e+02	1.050000e+02	9.300000e+01	9.700000e+01	1.070000e+02	1.150000e+02	1.240000e+02	1.280000e+02	1.370000e+02	1.460000e+02	1.480000e+02	
Samoa	CBA_GgCO2	1.763006e+02	1.475989e+02	1.290648e+02	1.261758e+02	1.144610e+02	1.067674e+02	1.050701e+02	9.949724e+01	1.770052e+02	1.292575e+02	1.112953e+02	1.749305e+02	1.298678e+02	1.414762e+02	1.615962e+02	1.623000e+02	1.344678e+02	1.463354e+02	1.442577e+02	1.370423e+02	1.320949e+02	1.918561e+02	2.516172e+02	2.364723e+02	2.204287e+02	2.132546e+02	2.146000e+02	1.817059e+02	1.804529e+02	1.817852e+02	1.638391e+02	2.034000e+02	1.966738e+02	2.191098e+02	2.307968e+02	2.387437e+02	2.376285e+02	2.369921e+02	2.331726e+02	2.401875e+02	2.489229e+02	2.902070e+02	2.892358e+02	2.966055e+02	3.082691e+02	2.992279e+02	
Samoa	PBA_MtCO2perCap	1.955649e-01	1.925232e-01	1.696952e-01	1.813431e-01	1.930515e-01	2.047786e-01	1.968633e-01	2.414450e-01	4.480229e-01	3.876896e-01	3.407177e-01	1.035574e+00	5.400220e-01	6.503223e-01	8.663934e-01	7.936012e-01	5.604299e-01	6.459066e-01	6.442660e-01	5.740705e-01	5.894452e-01	6.155797e-01	6.221009e-01	6.040453e-01	5.391442e-01	5.700584e-01	6.539153e-01	6.272105e-01	6.648206e-01	6.388195e-01	7.387724e-01	7.575456e-01	6.568814e-01	6.641265e-01	6.376053e-01	6.335868e-01	5.798798e-01	5.103217e-01	5.287833e-01	5.793178e-01	6.181832e-01	6.615662e-01	6.776036e-01	7.195756e-01	7.610310e-01	7.659345e-01	
Samoa	CBA_MtCO2perCap	1.231365e+00	1.014865e+00	8.760665e-01	8.474485e-01	7.619609e-01	7.052799e-01	6.894815e-01	6.492733e-01	1.149310e+00	8.351961e-01	7.154769e-01	1.118231e+00	8.250758e-01	8.932539e-01	1.014535e+00	1.014185e+00	8.373310e-01	9.088363e-01	8.936568e-01	8.459351e-01	8.110702e-01	1.169334e+00	1.519721e+00	1.414257e+00	1.305965e+00	1.253274e+00	1.252948e+00	1.055258e+00	1.043207e+00	1.046197e+00	9.382928e-01	1.158532e+00	1.113719e+00	1.233192e+00	1.290853e+00	1.326884e+00	1.312343e+00	1.300454e+00	1.271111e+00	1.300420e+00	1.338086e+00	1.548316e+00	1.531150e+00	1.557884e+00	1.606866e+00	1.548574e+00	
Samoa	Population	143175	145437	147323	148889	150219	151383	152390	153244	154010	154763	155554	156435	157401	158383	159281	160030	160591	161014	161424	162001	162865	164073	165568	167206	168786	170158	171276	172191	172979	173758	174614	175567	176592	177677	178794	179928	181072	182238	183440	184700	186029	187434	188901	190390	191845	193228	
Samoa	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	7.011949e+02	9.207706e+02	1.263725e+03	1.328839e+03	8.915495e+02	9.309493e+02	7.818604e+02	7.567829e+02	7.633207e+02	8.041580e+02	7.785157e+02	7.586974e+02	4.115820e+02	4.313685e+02	4.481632e+02	3.783161e+02	4.267454e+02	4.288467e+02	4.795188e+02	4.870219e+02	4.026675e+02	3.482484e+02	2.712218e+02	2.448622e+02	2.075786e+02	1.630237e+02	1.566384e+02	1.829979e+02	1.750942e+02	1.627087e+02	1.591625e+02	1.721638e+02	1.824045e+02	1.944713e+02	
Samoa	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	1.071325e+03	1.264730e+03	1.479806e+03	1.698193e+03	1.332052e+03	1.309912e+03	1.084513e+03	1.115175e+03	1.050321e+03	1.527551e+03	1.901825e+03	1.776346e+03	9.969723e+02	9.483642e+02	8.587125e+02	6.365023e+02	6.696299e+02	7.023240e+02	6.090225e+02	7.448140e+02	6.827081e+02	6.466494e+02	5.490976e+02	5.128008e+02	4.697772e+02	4.154336e+02	3.765339e+02	4.107833e+02	3.789997e+02	3.807999e+02	3.596524e+02	3.727354e+02	3.851347e+02	3.931840e+02	
Samoa	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	1.212217e-01	1.118628e-01	1.092009e-01	9.557217e-02	1.009478e-01	1.117139e-01	1.330161e-01	1.228886e-01	1.257663e-01	1.255972e-01	1.323030e-01	1.331229e-01	2.210981e-01	2.248657e-01	2.499090e-01	2.854756e-01	2.694815e-01	2.588338e-01	2.690197e-01	2.730884e-01	2.880789e-01	3.388386e-01	4.203202e-01	4.655680e-01	5.058324e-01	5.704692e-01	6.192607e-01	5.847060e-01	6.567891e-01	7.620984e-01	8.042093e-01	7.957536e-01	8.004190e-01	7.610379e-01	
San Marino	PBA_GgCO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
San Marino	CBA_GgCO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
San Marino	PBA_MtCO2perCap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
San Marino	CBA_MtCO2perCap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
San Marino	Population	19136	19299	19396	19467	19565	19732	19981	20301	20663	21026	21363	21666	21944	22203	22455	22708	22959	23208	23463	23740	24045	24385	24755	25141	25519	25875	26201	26503	26795	27097	27420	27771	28142	28520	28891	29242	29568	29874	30160	30431	30690	30938	31172	31391	31595	31781	
San Marino	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
San Marino	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
San Marino	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.533739e-01	7.739076e-01	8.152052e-01	8.799572e-01	1.122982e+00	1.317358e+00	1.375417e+00	1.469000e+00	1.687567e+00	1.899880e+00	0	0	0	0	0	0	0	
Sao Tome and Principe	PBA_GgCO2	5.000000e+00	5.000000e+00	5.000000e+00	6.000000e+00	6.000000e+00	6.000000e+00	1.000000e+01	1.100000e+01	1.200000e+01	1.500000e+01	1.600000e+01	1.700000e+01	1.400000e+01	1.500000e+01	1.500000e+01	1.700000e+01	2.000000e+01	2.600000e+01	2.000000e+01	1.700000e+01	2.900000e+01	3.200000e+01	3.000000e+01	2.900000e+01	2.000000e+01	2.200000e+01	2.300000e+01	2.500000e+01	2.400000e+01	2.500000e+01	3.400000e+01	3.600000e+01	3.600000e+01	3.700000e+01	3.800000e+01	3.900000e+01	4.100000e+01	4.400000e+01	4.600000e+01	4.600000e+01	4.900000e+01	5.200000e+01	5.200000e+01	5.400000e+01	5.500000e+01	5.600000e+01	
Sao Tome and Principe	CBA_GgCO2	1.171245e+02	9.385731e+01	8.447130e+01	8.699565e+01	7.613872e+01	7.268561e+01	7.565520e+01	6.711474e+01	1.166470e+02	8.320701e+01	7.324315e+01	7.099037e+01	6.882199e+01	6.818109e+01	6.951844e+01	7.696384e+01	8.084393e+01	7.934457e+01	7.325469e+01	8.714817e+01	9.339320e+01	1.392067e+02	1.850202e+02	2.013432e+02	1.719653e+02	1.606646e+02	1.652122e+02	1.153266e+02	9.046710e+01	9.767353e+01	9.407949e+01	9.923236e+01	1.008985e+02	1.143815e+02	1.217547e+02	1.200382e+02	1.469895e+02	1.483599e+02	1.677039e+02	1.695599e+02	1.705836e+02	2.090695e+02	2.044437e+02	2.154006e+02	2.212890e+02	2.133320e+02	
Sao Tome and Principe	PBA_MtCO2perCap	6.733916e-02	6.579900e-02	6.448617e-02	7.592438e-02	7.437709e-02	7.263307e-02	1.178009e-01	1.258063e-01	1.331927e-01	1.618961e-01	1.685044e-01	1.753535e-01	1.418555e-01	1.495737e-01	1.472450e-01	1.641608e-01	1.898182e-01	2.423926e-01	1.830362e-01	1.526402e-01	2.553379e-01	2.761001e-01	2.534940e-01	2.399689e-01	1.621823e-01	1.750282e-01	1.797633e-01	1.921451e-01	1.814278e-01	1.857328e-01	2.478785e-01	2.571373e-01	2.515987e-01	2.528065e-01	2.537868e-01	2.546590e-01	2.618403e-01	2.748900e-01	2.811822e-01	2.751262e-01	2.867509e-01	2.977452e-01	2.913426e-01	2.960754e-01	2.951562e-01	2.942042e-01	
Sao Tome and Principe	CBA_MtCO2perCap	1.577413e+00	1.235143e+00	1.089446e+00	1.100848e+00	9.438295e-01	8.798965e-01	8.912250e-01	7.675870e-01	1.294711e+00	8.980595e-01	7.713622e-01	7.322596e-01	6.973411e-01	6.798733e-01	6.824163e-01	7.432027e-01	7.672823e-01	7.397129e-01	6.704131e-01	7.824892e-01	8.223042e-01	1.201093e+00	1.563384e+00	1.666073e+00	1.394487e+00	1.278220e+00	1.291265e+00	8.863774e-01	6.838855e-01	7.256469e-01	6.858906e-01	7.087874e-01	7.051650e-01	7.815237e-01	8.131510e-01	7.838152e-01	9.387259e-01	9.268785e-01	1.025116e+00	1.014138e+00	9.982655e-01	1.197104e+00	1.145446e+00	1.181015e+00	1.187542e+00	1.120771e+00	
Sao Tome and Principe	Population	74251	75989	77536	79026	80670	82607	84889	87436	90095	92652	94953	96947	98692	100285	101871	103557	105364	107264	109268	111373	113575	115900	118346	120849	123318	125694	127946	130110	132284	134602	137164	140003	143085	146357	149732	153146	156584	160064	163595	167196	170880	174646	178484	182386	186342	190344	
Sao Tome and Principe	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.984059e+02	4.470273e+02	3.840409e+02	3.606654e+02	3.090476e+02	3.049662e+02	3.017265e+02	2.446533e+02	2.449140e+02	2.481590e+02	2.229716e+02	2.058912e+02	1.782617e+02	1.578358e+02	1.762690e+02	
Sao Tome and Principe	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.373833e+03	1.252900e+03	1.187221e+03	1.155598e+03	9.512180e+02	1.093337e+03	1.017366e+03	8.919415e+02	9.027736e+02	8.639155e+02	8.964725e+02	8.094840e+02	7.110680e+02	6.350421e+02	6.714970e+02	
Sao Tome and Principe	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.223028e-02	8.053199e-02	9.634391e-02	1.053608e-01	1.261942e-01	1.344411e-01	1.458274e-01	1.880212e-01	1.878210e-01	1.974541e-01	2.332135e-01	2.525606e-01	3.029255e-01	3.484635e-01	3.176962e-01	
Saudi Arabia	PBA_GgCO2	4.296000e+04	5.273500e+04	6.855300e+04	9.295900e+04	9.791600e+04	8.104000e+04	1.004940e+05	1.092130e+05	1.184790e+05	1.423610e+05	1.770680e+05	1.669260e+05	1.720890e+05	1.723860e+05	1.313340e+05	1.336870e+05	1.335390e+05	1.448830e+05	1.569580e+05	1.581420e+05	1.676790e+05	1.730500e+05	1.866710e+05	1.962940e+05	2.119210e+05	2.154540e+05	2.277910e+05	2.312510e+05	2.426260e+05	2.476710e+05	2.603970e+05	2.716770e+05	2.839580e+05	2.978590e+05	2.924060e+05	3.060890e+05	3.211900e+05	3.381450e+05	3.632990e+05	3.908820e+05	4.200580e+05	4.382130e+05	4.556730e+05	4.595020e+05	486767	5.055650e+05	
Saudi Arabia	CBA_GgCO2	3.014351e+03	4.063703e+03	7.302586e+03	1.395536e+04	2.902225e+04	3.600855e+04	5.677824e+04	7.899769e+04	1.042048e+05	1.281205e+05	1.499719e+05	1.703321e+05	1.886005e+05	1.902849e+05	1.594415e+05	1.312655e+05	1.127005e+05	1.137125e+05	1.119159e+05	1.185731e+05	1.269220e+05	1.402147e+05	1.535074e+05	1.541261e+05	1.471420e+05	1.523911e+05	1.614397e+05	1.594600e+05	1.649500e+05	1.650986e+05	1.832897e+05	1.832867e+05	1.945951e+05	2.226668e+05	2.288710e+05	2.519613e+05	2.753514e+05	2.972491e+05	3.192216e+05	3.427681e+05	3.621552e+05	3.803464e+05	4.124082e+05	4.277372e+05	4.472226e+05	4.578357e+05	
Saudi Arabia	PBA_MtCO2perCap	7.360709e+00	8.650604e+00	1.074144e+01	1.387969e+01	1.389771e+01	1.090903e+01	1.280945e+01	1.316551e+01	1.348601e+01	1.526940e+01	1.786235e+01	1.581197e+01	1.530076e+01	1.441084e+01	1.036240e+01	1.000555e+01	9.527225e+00	9.894789e+00	1.029964e+01	1.000204e+01	1.024842e+01	1.024537e+01	1.072913e+01	1.097195e+01	1.153411e+01	1.142770e+01	1.178353e+01	1.167366e+01	1.195073e+01	1.189242e+01	1.217248e+01	1.234450e+01	1.252677e+01	1.275197e+01	1.215544e+01	1.236962e+01	1.263533e+01	1.296393e+01	1.358491e+01	1.426083e+01	1.495366e+01	1.522184e+01	1.544861e+01	1.521477e+01	1.575984e+01	1.602914e+01	
